5,4,380,123,241,369,175,0,5,928,1870,1289,0.1
6,4,193,200,120,21,10,467,177,1161,18,619,0.1806
5,3,192,436,414,223,338,0,346,5,340,0,0.2645
6,4,306,417,388,392,372,195,282,782,10,846,0.2817
5,4,258,265,98,251,120,0,317,370,22,1680,0.2945
4,3,195,93,397,497,0,0,61,396,628,0,0.3088
3,4,73,8,352,0,0,0,95,353,384,990,0.3306
6,4,189,438,119,419,407,26,1636,495,753,251,0.3311
4,4,202,133,467,225,0,0,32,281,1086,1934,0.3513
6,4,505,258,220,45,18,99,335,767,339,649,0.3568
5,4,267,484,446,29,260,0,517,490,999,649,0.3762
6,4,480,208,423,281,27,307,1302,1757,363,160,0.3802
4,4,82,384,192,403,0,0,109,759,541,1842,0.3862
5,1,285,12,258,59,33,0,279,0,0,0,0.3882
6,1,134,66,362,53,144,68,99,0,0,0,0.4057
6,3,189,52,216,86,171,44,423,146,746,0,0.4088
6,4,48,342,335,151,192,286,1304,903,702,1174,0.4093
5,2,269,77,32,190,73,0,384,739,0,0,0.4212
6,4,65,446,104,231,348,204,120,658,1341,186,0.4258
6,2,509,57,64,235,242,16,53,592,0,0,0.429
5,3,363,8,59,256,86,0,163,1760,84,0,0.4301
6,4,115,23,468,195,323,177,1015,1770,1575,314,0.4371
5,3,415,456,74,399,36,0,606,922,1431,0,0.4384
6,4,286,70,14,88,384,33,1761,259,1630,1167,0.4425
6,4,353,15,434,354,474,343,795,115,615,1736,0.4478
5,1,180,39,113,204,80,0,757,0,0,0,0.4493
6,4,217,165,169,53,327,425,254,857,557,1262,0.4511
5,4,127,240,97,13,78,0,1454,1197,668,173,0.4524
3,4,459,170,297,0,0,0,829,120,946,1193,0.4553
5,4,164,25,212,494,13,0,1703,587,1127,1504,0.456
4,4,276,355,103,59,0,0,788,1922,265,1023,0.4563
4,1,488,52,211,117,0,0,85,0,0,0,0.4569
5,2,255,479,103,290,328,0,474,13,0,0,0.4583
6,4,207,64,23,128,230,418,451,1814,1179,1881,0.4613
5,3,48,415,55,112,477,0,297,1686,1516,0,0.4622
5,4,318,249,512,445,73,0,1192,190,568,292,0.4624
5,3,229,289,102,420,184,0,213,1896,649,0,0.4629
4,4,293,90,500,54,0,0,1850,694,1575,559,0.4673
6,4,383,501,178,209,317,231,1565,206,689,473,0.4677
5,1,152,250,48,194,16,0,355,0,0,0,0.4681
6,1,275,144,432,163,426,173,119,0,0,0,0.4689
6,4,277,192,30,213,191,432,682,1683,1416,1601,0.4695
4,4,136,218,354,126,0,0,1346,170,23,1910,0.4747
3,4,269,511,223,0,0,0,526,14,1019,1905,0.4769
4,3,72,508,86,60,0,0,650,389,572,0,0.477
6,3,458,240,130,373,297,144,620,240,283,0,0.4805
5,4,231,480,175,137,194,0,1845,452,51,1773,0.4849
5,3,169,472,113,482,440,0,957,1796,138,0,0.4857
6,4,312,345,109,234,483,387,1807,1952,41,1759,0.486
5,3,459,155,419,362,168,0,952,59,124,0,0.4867
5,3,314,242,217,329,151,0,1917,435,960,0,0.488
6,3,255,247,437,251,154,167,1458,1434,87,0,0.4882
3,2,502,66,8,0,0,0,585,1662,0,0,0.4886
5,4,138,229,15,26,502,0,1109,1294,1335,1721,0.4891
6,4,408,131,119,90,258,134,1062,844,882,1993,0.4895
3,2,55,251,23,0,0,0,248,1859,0,0,0.4895
3,4,73,222,82,0,0,0,249,138,1875,496,0.491
6,4,298,49,113,408,44,207,1575,671,1841,766,0.4912
6,2,245,312,18,315,373,503,183,459,0,0,0.4945
6,3,207,365,34,118,486,127,951,1432,443,0,0.4955
6,2,241,412,20,295,138,269,519,397,0,0,0.4961
5,4,427,90,357,330,36,0,1186,1910,764,1015,0.4973
6,4,482,342,188,309,335,254,504,1376,310,778,0.4986
6,4,378,250,138,59,422,81,721,1502,1398,1332,0.4986
3,4,95,364,239,0,0,0,475,304,152,1598,0.4989
5,3,241,506,278,117,288,0,232,324,454,0,0.4993
5,3,433,153,198,96,146,0,421,1397,703,0,0.5013
5,1,56,15,413,445,235,0,1068,0,0,0,0.5014
5,2,114,146,237,261,510,0,503,183,0,0,0.5017
4,4,58,149,400,292,0,0,870,1266,536,597,0.5019
5,3,98,198,102,365,260,0,67,516,1794,0,0.5024
6,3,462,419,56,17,379,210,1678,502,881,0,0.5025
6,4,305,346,246,312,185,184,1032,1090,565,1249,0.5032
5,3,96,180,281,127,501,0,769,69,1573,0,0.5053
5,2,418,76,89,24,161,0,544,1556,0,0,0.5062
6,1,466,33,48,378,86,40,1495,0,0,0,0.507
3,1,484,183,20,0,0,0,709,0,0,0,0.5076
5,3,247,457,387,174,35,0,703,1544,482,0,0.509
3,4,427,165,135,0,0,0,2017,558,411,108,0.5093
6,2,261,223,77,264,261,85,1482,141,0,0,0.5121
5,3,113,18,95,175,238,0,866,1046,566,0,0.513
6,4,467,121,72,357,427,437,1140,216,1017,1267,0.5142
5,2,250,132,298,389,164,0,1283,153,0,0,0.5153
6,3,185,282,500,111,230,429,1186,460,36,0,0.518
6,2,223,17,67,354,298,202,662,123,0,0,0.5184
3,1,434,68,364,0,0,0,39,0,0,0,0.5187
4,4,290,480,44,172,0,0,245,1225,818,521,0.5187
4,2,298,181,70,354,0,0,50,1325,0,0,0.5189
5,4,504,449,473,329,221,0,423,475,1488,606,0.5197
3,4,459,363,193,0,0,0,265,1106,240,1743,0.5226
6,3,196,510,198,335,125,420,814,299,330,0,0.5247
4,4,508,172,51,327,0,0,548,1895,180,836,0.5253
3,4,136,476,321,0,0,0,820,1500,129,547,0.5282
3,3,383,460,9,0,0,0,1459,1323,1681,0,0.5291
6,4,262,53,301,319,130,434,558,1301,1224,1280,0.5293
6,3,470,192,332,246,186,186,306,1841,807,0,0.5295
5,3,512,214,112,249,266,0,429,633,1337,0,0.5304
5,4,215,351,242,46,443,0,1085,484,1803,510,0.5317
4,3,84,328,41,22,0,0,902,1751,1732,0,0.5318
5,1,399,397,29,154,92,0,1031,0,0,0,0.5318
6,3,90,323,100,242,221,165,1380,923,643,0,0.5318
6,3,229,438,47,344,458,72,1167,760,960,0,0.5326
6,1,446,100,213,423,156,52,729,0,0,0,0.5336
6,4,505,48,401,286,234,150,1246,1995,1849,1394,0.5338
4,3,122,107,74,58,0,0,530,1182,1177,0,0.5346
5,2,8,327,91,38,160,0,1236,1460,0,0,0.5359
5,2,188,375,109,463,342,0,1048,663,0,0,0.5367
6,3,501,50,395,306,205,202,586,1296,1118,0,0.5378
4,4,203,144,71,61,0,0,773,913,1249,1865,0.5386
5,3,44,343,306,367,256,0,63,1667,961,0,0.5387
6,4,407,311,437,18,212,501,1972,1627,313,1024,0.5402
5,1,236,22,75,146,255,0,772,0,0,0,0.5402
5,1,130,205,299,199,116,0,184,0,0,0,0.5409
4,3,409,301,20,493,0,0,184,192,1448,0,0.5432
6,2,149,111,87,39,484,227,1806,1113,0,0,0.5439
6,2,158,156,62,180,373,203,652,860,0,0,0.5444
3,3,303,249,173,0,0,0,1344,118,308,0,0.5449
5,2,360,434,378,52,95,0,713,1089,0,0,0.5451
3,2,90,117,163,0,0,0,1060,23,0,0,0.5451
5,1,422,442,52,183,95,0,910,0,0,0,0.5454
5,1,127,240,491,273,207,0,1103,0,0,0,0.547
4,3,443,13,412,358,0,0,1752,262,373,0,0.5472
3,1,325,28,77,0,0,0,492,0,0,0,0.5473
5,2,30,420,70,247,458,0,528,430,0,0,0.5474
4,4,243,278,113,428,0,0,1826,1880,1838,1651,0.548
5,1,37,396,397,227,19,0,852,0,0,0,0.5482
6,4,145,493,286,201,249,188,1368,1641,1030,1393,0.5486
6,3,246,89,376,238,218,210,559,1680,1574,0,0.5488
5,3,479,244,486,490,321,0,1621,57,997,0,0.5492
5,3,55,22,117,396,309,0,624,1498,1354,0,0.5496
6,3,365,70,129,216,291,416,1081,897,1336,0,0.5508
5,2,108,398,258,30,102,0,1588,694,0,0,0.5513
5,3,36,322,162,334,77,0,1778,1306,927,0,0.5515
6,3,325,305,127,463,311,509,217,1586,640,0,0.553
5,4,69,191,253,225,272,0,1213,1800,866,1720,0.5532
3,4,491,279,143,0,0,0,423,1133,1528,873,0.5536
4,4,378,81,54,401,0,0,1155,840,1040,808,0.554
5,2,168,311,58,220,199,0,976,886,0,0,0.5558
5,2,478,258,508,163,320,0,259,1133,0,0,0.5562
4,4,261,115,74,89,0,0,1966,1046,600,1496,0.5569
5,4,510,489,211,356,473,0,752,812,1328,1852,0.5587
4,2,156,386,33,64,0,0,718,670,0,0,0.5595
5,2,26,79,81,452,210,0,1436,723,0,0,0.5596
4,2,487,154,94,306,0,0,132,537,0,0,0.56
4,1,12,65,21,187,0,0,737,0,0,0,0.5602
5,4,402,107,236,367,267,0,1556,1881,1617,1565,0.5613
3,4,340,190,297,0,0,0,396,985,1149,1647,0.5619
3,3,49,121,172,0,0,0,1454,198,1389,2026,0.5632
6,2,429,452,512,139,107,91,1737,733,0,0,0.5633
5,2,335,465,12,321,133,0,1463,1724,0,0,0.5638
6,1,227,267,275,147,328,41,1644,0,0,0,0.5651
5,4,500,420,135,250,454,0,1843,369,1868,1319,0.5654
6,1,86,72,54,315,93,383,1938,0,0,0,0.5657
6,2,182,160,344,260,503,196,1031,949,0,0,0.5662
5,1,47,11,472,286,367,0,318,0,0,0,0.5662
5,1,451,317,16,486,138,0,1696,0,0,0,0.5678
3,1,362,147,131,0,0,0,283,0,0,0,0.5679
6,3,110,367,361,210,191,154,1660,1133,1940,0,0.5686
5,3,179,60,423,173,366,0,1820,680,1050,0,0.5696
5,2,296,404,418,152,209,0,1170,44,0,0,0.5702
5,2,455,151,284,340,165,0,1222,428,0,0,0.571
6,2,19,378,342,360,127,15,1990,1684,0,0,0.5711
4,4,325,151,131,304,0,0,848,987,443,1381,0.5713
5,2,105,332,435,54,190,0,1380,100,0,0,0.5716
5,3,332,255,292,262,440,0,1670,403,268,517,0.572
6,1,65,36,437,481,282,488,152,0,0,0,0.5723
3,3,255,306,184,0,0,0,787,1119,341,0,0.5725
5,4,277,104,63,490,480,0,1549,1826,2021,594,0.5728
3,4,78,188,208,0,0,0,1941,1709,1353,1354,0.573
4,2,377,45,132,305,0,0,262,1057,0,0,0.5731
5,4,332,281,453,270,334,0,1418,1065,1170,1161,0.5736
5,1,305,61,49,217,267,0,1283,0,0,0,0.5736
3,1,55,230,455,0,0,0,583,0,0,0,0.574
6,1,510,311,320,451,41,206,593,0,0,0,0.5764
5,2,461,264,290,50,160,0,1349,1795,0,0,0.5766
5,2,362,168,281,50,364,0,893,1798,0,0,0.5767
4,3,391,479,354,439,0,0,1821,1656,111,0,0.5773
3,4,433,310,403,0,0,0,1022,1086,1175,763,0.5775
4,3,201,12,470,136,0,0,1134,1646,681,0,0.5777
5,1,240,447,264,450,420,0,1555,0,0,0,0.5788
5,2,230,347,224,317,147,0,889,965,0,0,0.5788
5,3,373,417,512,415,321,0,1526,180,1974,0,0.5793
4,4,395,142,159,97,0,0,1928,1273,981,1361,0.58
4,2,405,331,81,188,0,0,337,439,0,0,0.5803
6,1,326,11,470,292,276,494,1642,0,0,0,0.5807
6,1,286,203,151,486,99,165,1349,0,0,0,0.5813
3,4,456,361,156,0,0,0,1617,1792,641,482,0.582
4,4,308,378,391,214,0,0,1368,91,1696,1380,0.5822
5,3,154,234,278,399,155,0,1638,723,1950,0,0.5831
3,3,391,465,208,0,0,0,789,1624,771,0,0.5848
5,2,161,43,47,245,380,0,1425,1170,0,0,0.5848
6,1,290,500,413,265,134,71,802,0,0,0,0.5848
3,4,360,170,287,0,0,0,2047,139,1777,999,0.5848
6,2,44,63,291,503,110,151,1391,2039,0,0,0.5851
4,3,380,44,51,267,0,0,922,1045,1506,0,0.5858
4,3,197,242,508,410,0,0,145,553,553,0,0.586
4,4,310,324,181,390,0,0,1929,1639,165,1694,0.588
6,2,41,399,503,85,204,497,540,1955,0,0,0.5885
6,1,78,135,326,175,108,308,710,0,0,0,0.5898
5,1,211,387,437,326,109,0,369,0,0,0,0.5898
6,2,343,210,162,359,165,385,1774,709,0,0,0.5903
3,4,455,287,301,0,0,0,1946,100,1339,1640,0.5906
4,2,181,271,294,306,0,0,149,1405,0,0,0.5916
3,3,291,244,411,0,0,0,278,1134,1285,0,0.5923
3,2,297,57,298,0,0,0,554,1964,0,0,0.5923
6,1,175,212,108,176,243,397,1854,0,0,0,0.5925
4,2,426,150,332,353,0,0,214,1592,0,0,0.5934
6,1,432,492,450,120,441,240,399,0,0,0,0.5942
3,2,327,360,48,0,0,0,1285,1181,1325,1731,0.5942
4,4,114,179,427,268,0,0,1216,392,837,1377,0.5946
5,2,469,290,53,400,336,0,1099,1505,0,0,0.5953
4,4,192,483,478,477,0,0,1611,1052,272,1034,0.5955
3,1,72,88,122,0,0,0,1538,0,0,0,0.5956
4,2,294,28,473,80,0,0,1173,1532,0,0,0.5959
3,2,277,165,314,0,0,0,844,52,0,0,0.5976
3,4,203,304,400,0,0,0,1891,1834,692,1590,0.5993
6,1,166,44,376,413,294,434,948,0,0,0,0.5998
4,2,50,326,23,401,0,0,950,277,0,0,0.6004
3,1,385,318,333,0,0,0,1443,0,0,0,0.6008
5,1,26,462,326,267,108,0,1874,0,0,0,0.6022
3,2,179,113,92,0,0,0,1298,1634,0,0,0.6026
5,1,351,399,463,185,209,0,350,0,0,0,0.6061
3,3,329,484,136,0,0,0,1908,1049,570,0,0.607
3,3,115,121,474,0,0,0,1506,362,1006,0,0.6073
5,2,243,156,341,204,187,0,1069,1738,0,0,0.6092
3,1,87,484,405,0,0,0,122,0,0,0,0.6093
5,2,68,505,60,475,405,0,1138,1303,0,0,0.61
6,1,366,195,382,128,402,327,1868,0,0,0,0.6112
3,4,416,341,348,0,0,0,1205,1344,2020,1201,0.6121
4,3,389,433,449,141,0,0,514,1254,1373,0,0.6133
4,3,283,107,304,457,0,0,837,1752,752,0,0.6141
6,2,354,351,260,251,370,487,1705,1281,0,0,0.6146
4,2,206,78,322,360,0,0,284,609,0,0,0.6149
5,2,218,320,361,313,412,0,1016,601,0,0,0.6158
4,2,276,209,49,224,0,0,1167,892,0,0,0.6161
3,2,449,69,465,0,0,0,926,359,0,0,0.617
3,2,58,114,306,0,0,0,906,155,0,0,0.619
3,2,277,469,202,0,0,0,946,1125,0,0,0.6192
3,2,261,310,318,0,0,0,1193,410,0,0,0.6194
5,2,435,466,327,463,259,0,1200,426,0,0,0.6197
3,2,201,312,121,0,0,0,1006,1575,0,0,0.6207
3,2,421,489,458,0,0,0,980,618,0,0,0.6219
5,2,446,184,497,128,425,0,1727,1342,0,0,0.6225
3,1,192,58,303,0,0,0,1532,0,0,0,0.623
3,3,442,408,423,0,0,0,1884,968,1693,0,0.625
5,2,286,103,450,273,325,0,1970,1143,0,0,0.6269
4,3,306,302,259,446,0,0,426,1213,803,0,0.6279
4,1,396,33,176,293,0,0,913,0,0,0,0.628
4,3,32,224,211,104,0,0,1422,1459,1109,0,0.6287
3,3,178,213,485,0,0,0,2009,1228,1265,0,0.6293
4,3,250,421,377,203,0,0,1892,431,437,0,0.63
5,2,414,315,491,137,337,0,1604,1302,0,0,0.6317
3,3,279,486,194,0,0,0,1966,942,1595,0,0.6339
3,2,439,380,174,0,0,0,1622,1024,0,0,0.6359
4,2,349,505,475,240,0,0,574,1094,0,0,0.6361
4,2,155,136,414,313,0,0,1963,110,0,0,0.6377
3,2,127,440,290,0,0,0,899,1451,0,0,0.638
3,2,490,312,161,0,0,0,1905,826,0,0,0.6393
4,1,84,270,160,153,0,0,1021,0,0,0,0.6396
5,2,468,228,396,173,506,0,1767,1992,0,0,0.6404
4,1,314,72,121,291,0,0,1013,0,0,0,0.6416
4,3,406,92,399,415,0,0,1945,868,777,0,0.6418
4,3,108,241,287,449,0,0,945,1634,1583,0,0.6442
3,2,60,231,303,0,0,0,1133,1864,0,0,0.6446
3,2,415,224,418,0,0,0,1835,1040,0,0,0.6458
4,2,463,255,473,485,0,0,1271,695,0,0,0.6482
3,1,467,306,439,0,0,0,633,0,0,0,0.6495
4,1,216,250,222,210,0,0,451,0,0,0,0.65
4,2,362,478,431,164,0,0,1971,750,0,0,0.6503
4,1,178,62,107,325,0,0,2014,0,0,0,0.6512
3,1,434,217,350,0,0,0,1281,0,0,0,0.6512
4,2,451,197,291,434,0,0,1382,954,0,0,0.6518
3,1,142,130,417,0,0,0,1563,0,0,0,0.6521
4,1,8,132,218,502,0,0,1475,0,0,0,0.6535
4,1,342,371,18,439,0,0,1839,0,0,0,0.6547
4,2,265,59,475,410,0,0,1559,1092,0,0,0.6565
4,2,147,222,363,157,0,0,1955,1456,0,0,0.6568
4,1,131,248,333,510,0,0,280,0,0,0,0.6572
4,1,173,236,52,260,0,0,1678,0,0,0,0.6576
3,1,29,399,327,0,0,0,1257,0,0,0,0.6586
4,1,381,208,99,334,342,418,1785,0,0,0,0.6631
4,1,454,511,451,442,0,0,1938,0,0,0,0.6632
3,1,347,432,386,0,0,0,1787,0,0,0,0.6658
4,1,313,239,151,464,0,0,1627,0,0,0,0.6705
4,1,417,336,229,408,0,0,2019,0,0,0,0.6784
4,1,472,357,178,466,0,0,2029,0,0,0,0.6838
